spectral_centroid,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,chroma_stft_C,chroma_stft_C#,chroma_stft_D,chroma_stft_D#,chroma_stft_E,chroma_stft_F,chroma_stft_F#,chroma_stft_G,chroma_stft_G#,chroma_stft_A,chroma_stft_A#,chroma_stft_B,label,filename,source_file,segment_id
639.7266323426459,102.84783035577831,38.04249259809525,5.90378671817275,6.460169330239811,1.871126952242409,0.303247790769097,0.5326353450423379,0.30347580255985035,0.2297289187983787,0.6535581252768398,0.32134024510376763,0.280889384297178,0.3399430054563189,0.6937115505504162,0.9834567137484762,0.5213036867173138,0.533876172198505,Adur,00056_seg1.wav,Adur/00056.wav,1
593.0775834504799,94.36371430241297,40.957891114635274,8.54377792571267,5.322204579970288,0.9662430579545435,0.33108119078469167,0.7886057488297178,0.34661942913544275,0.24683061098287556,0.6952317508963415,0.34895082776220915,0.27823449223502,0.324093839971292,0.680018721957441,0.9747041973301921,0.5157945498923572,0.48099446662377443,Adur,00056_seg2.wav,Adur/00056.wav,2
625.3636005195045,83.75138185548556,37.60915308156978,7.480186185641481,5.08157931995017,2.5227759451059453,0.4425636384879569,0.7234052015039936,0.41818492955136866,0.2926242822313159,0.5966708404603968,0.4553995667475017,0.40040200527159114,0.4218640142911097,0.7577509296098797,0.9524382973429839,0.5801961211240813,0.5932105432774867,Adur,00057_seg0.wav,Adur/00057.wav,0
599.9475072206554,96.55449366409898,40.417701637353304,7.103291183928541,4.530565780672969,0.92380554599485,0.2914607999891357,0.7382301730222997,0.29151430675405604,0.20495896306337222,0.5169375772936499,0.30704443875137344,0.23553725058812452,0.27541537398982574,0.6692262774742543,0.9924337178816701,0.45553681782540445,0.43575110218791496,Adur,00057_seg1.wav,Adur/00057.wav,1
628.7534436425491,92.13998361268945,37.67213214528272,7.402647934840331,5.506989719423485,2.5297617008740407,0.3530522562314505,0.7059292975821955,0.3573374056805233,0.2853568579393095,0.5670964508973637,0.4141318886265679,0.31174541190166866,0.3647776886209075,0.7574858494243003,0.9469448487623846,0.5521346984264316,0.5515925683063835,Adur,00057_seg2.wav,Adur/00057.wav,2
639.3075743279053,98.60322088327742,36.75944114350528,5.113831781368403,6.279914608584138,3.1686572273739433,0.39813318633588296,0.6709379479731916,0.3776838400903787,0.29349589291523,0.6850384254788926,0.4213146435657551,0.3669429950791674,0.38418716275639897,0.8246538939698643,0.9432170516508469,0.5471536544816119,0.6156265319086984,Adur,00058_seg0.wav,Adur/00058.wav,0
638.1292634871071,102.21271536252057,38.23618506365071,5.019697708060313,4.488526198321579,2.99375548174545,0.3105379074779337,0.5002943544409991,0.2859291654857266,0.22300279336832404,0.599127026942007,0.3121312979764793,0.27478047659986354,0.31605878143927735,0.6915269779614023,0.97380529050918,0.5187801212231613,0.47679220258136906,Adur,00058_seg1.wav,Adur/00058.wav,1
630.9384998072874,104.0229040394101,38.679265412807155,5.20571832482563,5.508381530157295,1.4367335885859314,0.26942561172533824,0.5210600007541352,0.2711772053754176,0.20419749351152605,0.5657333222222595,0.2959795262941422,0.2471726917052234,0.2843538500801357,0.6168043557884971,0.998215581061104,0.4582776752178096,0.41919051412686664,Adur,00058_seg2.wav,Adur/00058.wav,2
638.7144938315339,84.68822017388852,34.13430380340272,10.157771650090526,7.399446862542649,3.2588856643568533,0.5031659211847197,0.5839584277195531,0.4559557914904213,0.33804086247827353,0.5318944349059487,0.4799155422966086,0.4352615213487179,0.43520645395017793,0.8287045039545389,0.9153748346868982,0.6591950225317954,0.6151473691704809,Adur,00059_seg0.wav,Adur/00059.wav,0
617.2638186309524,98.18947332551664,38.88251486291496,6.179734912955329,5.188877620566,1.6619171012985012,0.29764330860953897,0.5307319471595817,0.2951329348475354,0.1990861531900839,0.5622523061582935,0.33173164161820917,0.274669941400221,0.2931169067103344,0.6676077475242509,0.9896149064599696,0.45753616559810417,0.40923258175203264,Adur,00059_seg1.wav,Adur/00059.wav,1
